"date","c.hp1","c.hp3k1","c.hp25k1","c.hp125k1","c.hp221k1","c.hp400k1","c.hamilton13t1","c.hamilton20t1","c.hamilton24t1","c.hamilton28t1","c.linear2","c.quad2","c.poly3","c.poly4","c.poly5","c.poly6","c.bn2","c.bn3","c.bn4","c.stm1","c.ma1"
1966-07-01,0.905815733597041,0.875257516017239,0.238954323562702,-0.355855276643052,-0.475226657162196,-0.554398287139563,-1.19990116121781,-0.684934765699698,-0.230359864800487,-0.577813853042183,-0.718017677721527,0.331187596006149,0.677850643979667,-0.565325031151644,-0.236732632236958,-0.966599684761199,0.418355413669796,-0.347813063524619,0.199842229936209,0.060636616215767,-0.481250000000003
1966-10-01,0.0649215819937545,0.0488981962070092,-0.550498082369671,-1.16045312810141,-1.2867186508262,-1.37115703007995,-0.916791372309731,-0.841336723574297,-0.311436887267639,-0.556592889792118,-1.08151721710189,0.42616758241758,0.706621156621154,-0.538699474240524,-0.151957960279425,-0.779150768581907,0.00756231782904827,0.441273096058557,-0.430001473277258,-0.759851933613184,-0.381250000000001
1967-01-01,0.110722182495234,0.108909376774761,-0.448443363247339,-1.06960927941931,-1.20236031422646,-1.29190412456088,-1.48922900891879,-1.40684112322692,-0.775937542018237,-0.413665046939329,-1.04078983516484,0.424204545454547,0.643594744807434,-0.595339850009513,-0.147318781463824,-0.684433106664034,0.044245045328098,-0.49219256412874,0.325044719691097,-0.684509311378296,-0.368749999999999
1967-04-01,0.0649178553261507,0.0740742098546363,-0.443930785253517,-1.07551156181616,-1.21488362604923,-1.30973136151268,-1.76314970296243,-1.96839534414129,-1.63558352125161,-0.770134900112179,-0.907744755244753,-0.00996138190168239,0.197548947979151,-0.977375031732411,-0.414168264075546,-0.822494029988505,0.258005907908091,-0.282456188566008,-0.830701407010528,-0.70528065981927,-0.824999999999999
1967-07-01,-0.37287299429029,-0.368895206394523,-0.884000823292769,-1.54046641471335,-1.68950990437378,-1.79181054710417,-2.66135087802296,-2.23651449730803,-2.26182807101168,-1.61840817960829,-1.28607313084925,-0.644812036076303,-0.383915576731543,-1.42555584088393,-0.689083247258353,-0.933292866285978,0.378412924904252,-0.302702914941476,-0.60465708155873,-1.18277717953271,-1.575
1967-10-01,-0.954360314145024,-0.97642134851273,-1.53997881740243,-2.2439447393473,-2.40748450734312,-2.52062946160404,-2.04921372006955,-1.75572993697397,-2.00771237620756,-1.75621362923525,-1.54883071274643,-0.229778218880025,0.0391876932473174,-0.934065076798927,-0.11626081257554,-0.316349090553057,-0.103418532585459,0.187215452573073,-0.565427899984878,-1.8952772202265,-1.24375
1968-01-01,-0.518505929592891,-0.553467387787574,-1.13402489176378,-1.87172685927013,-2.04766118505891,-2.17044167194634,-2.23287416013972,-1.61084298244218,-1.82800448075868,-1.65885720618345,-1.39632782379662,0.227383997077091,0.45877875951361,-0.504234357551969,0.322333637462151,0.0845464494690198,-0.135323362548749,-0.385825176045454,-0.0237440724003652,-1.53308370180413,-0.84375
1968-04-01,-0.0785304584197704,-0.112356130434431,-0.675158475184652,-1.43024272411885,-1.61578330712169,-1.74650004328622,-1.8419703834772,-1.30892148086973,-1.45185719307775,-1.09688915640352,-1.72926318353428,0.719842533461641,0.868397340565128,-0.135718659784811,0.644004703980055,0.316783504843023,-0.173768649145379,0.156791927508322,-0.447146524263877,-1.10314799599967,-0.387499999999999
1968-07-01,0.354904854629204,0.336433070901371,-0.171758135700898,-0.925600401709488,-1.11728368660232,-1.25373728419608,-2.16009791605013,-1.3088505430381,-1.3074189293079,-1.51345310667282,-3.06185460589625,0.538775989268949,0.627527355916317,-0.385063863372753,0.388757664585626,0.0251772385318318,0.130217665972779,-0.176998574715664,0.287849274527533,-0.612077671862661,-0.662500000000001
1968-10-01,0.133868261467992,0.123365974913458,-0.346395828994652,-1.10411036148588,-1.30318689344298,-1.44638250101575,-1.35417115105231,-1.10699813844771,-0.724101399166319,-1.53980162006184,-2.8841046277666,0.909688725963083,0.907591085200583,-0.146404983026642,0.587515566583466,0.157796966722216,-0.133936258527709,0.434062861329865,-0.0165690830216624,-0.802665306428764,-0.362499999999997
