"date","c.hp1","c.hp3k1","c.hp25k1","c.hp125k1","c.hp221k1","c.hp400k1","c.hamilton13t1","c.hamilton20t1","c.hamilton24t1","c.hamilton28t1","c.linear2","c.quad2","c.poly3","c.poly4","c.poly5","c.poly6","c.bn2","c.bn3","c.bn4","c.bn5","c.bn6","c.bn7","c.bn8","c.stm1","c.ma1"
1977-10-01,0.547004520685775,-0.59880611909427,-7.11080751933633,-11.258950541238,-12.0506414695128,-12.572666897607,-6.71492405545569,0.914095048184464,0.416319364077687,0.159949513106099,-13.3608143839239,-2.7150361360832,8.40844680944826,0.563796288763278,-0.204593960596178,1.44859945229679,1.40141328446483,-0.186047345440204,-0.715951832738708,-0.994389526254934,0.222792604880704,-5.72484578628483,-2.19225163006001,-9.07092795959711,-2.95625
1978-01-01,2.39500689447922,1.44661072030174,-4.81270971544564,-9.13904527081473,-9.99110871786274,-10.5577494595502,-1.62944120479563,0.904447314362237,1.2495099925199,2.23333229464898,-11.4066052227342,-0.368706797235021,10.1099610067352,1.48097114578967,0.538247447064201,1.91835893786858,-1.34327472574387,1.94468185565097,0.348236363812725,-0.836959118236537,-0.717092836264018,0.297035210716039,-4.42349442761858,-7.03273072471474,-0.756250000000009
1978-04-01,3.7389005991357,3.02940061015681,-2.81998167638102,-7.25123907330121,-8.15301191383923,-8.75810281910498,5.3557260146835,3.09224046801506,3.80417622008854,3.91139332873497,-9.66170634920635,1.60995879120879,11.2828026140526,1.78216686920038,0.634332973874301,1.75492114444647,1.17130427079587,-1.08799929093205,2.56675505282028,0.242113557388969,-0.356272784161625,-0.356187317095441,0.355454978371579,-5.22841461840289,1.2625
1978-07-01,3.29069386396446,2.79973636149277,-2.63092921929627,-7.15262421750615,-8.1038172527784,-8.74799607622739,4.57112094901012,1.93937419578905,3.18070186794856,2.94341741935521,-9.70879807692308,1.78603365384615,10.694793732387,0.477246739487448,-0.646858326308283,0.481801859234551,1.44166917448104,1.65512838048077,-0.877360396165365,2.51463054322794,0.503722103555848,0.0381404448396956,-0.327012352826413,-5.20968533173527,1.61874999999999
1978-10-01,3.25854290908164,2.97656438137712,-1.99952028829472,-6.58182105251758,-7.57896969995764,-8.26077578398814,7.71025143544392,1.94025156729948,4.59463398411264,3.94161654687314,-9.2786013986014,2.39396931426781,10.5322466646611,-0.31866967631742,-1.29634621590986,-0.041603220393803,-0.282085058995832,1.96114584395814,2.07607525084719,-0.884162497702571,3.21803185560345,1.02830320435883,0.132331077456822,-4.7172996305847,2.43125
1979-01-01,3.16000198869061,3.07322632007551,-1.42338315172722,-6.0378070383967,-7.07731235810289,-7.79517630269762,6.38990527671298,3.21717942596268,3.86672184118952,3.9018196325463,-8.86969696969697,2.94009098890572,10.3083140447495,-1.09289150619828,-1.81862627387888,-0.357509103476389,0.166054323317678,-0.239108329615745,2.14784639447224,2.13639531572589,-0.652257359028726,3.62837581815498,0.955586968992819,-4.25051492766096,2.96875
1979-04-01,3.01058875340724,3.10207166096995,-0.900074561333035,-5.51962836233451,-6.59777974253563,-7.35003117629332,5.02986032705128,2.79764717298129,4.1183281749244,4.07315226789802,-8.48077260755048,3.43009504905142,10.0342672825133,-1.83598584291181,-2.22074487617386,-0.504259716765738,0.16592641671244,0.348822822583753,-0.212149943076063,2.21538373979938,2.56229066701906,-0.429309639408658,3.27651752751239,-3.80859338415468,3.39375
1979-07-01,4.90239912772202,5.22186730886455,1.89605564937837,-2.62039344642777,-3.71637006982162,-4.48957839053776,11.0854283869931,4.03639606118713,6.20935826900121,6.54161695051258,-5.66023017902813,6.14447387650711,11.7707868695549,-0.746491480854431,-0.987141466322512,0.740390219388004,-0.451793012273996,1.04229959264063,0.776032644359259,-0.00473287009083752,3.3948360672264,3.20216231403653,0.0116314612183734,-0.996980211251262,6.2
1979-10-01,5.50576829894789,6.06010706332471,3.4895845419063,-0.855856983712847,-1.95574642077509,-2.74092449372603,8.1756040910987,6.73196713684944,7.78403651811963,7.83660830533378,-3.94062111801242,7.64280115475462,12.2134910914764,-0.952212301004757,-1.03180505371815,0.7133365506375,2.11020141958568,0.393756547038553,1.57564103305147,1.13677426088272,0.882452983096432,3.84388445682517,3.67741386912408,0.673795704535635,7.79375
1980-01-01,9.62244300950823,10.5338047386548,9.09209357164779,5.13142274440369,4.07355768888435,3.30790677782763,16.7748553392495,13.6340232512096,13.9403843719309,13.4559014263547,2.12148893360161,13.074942991281,16.1414225076486,1.90214768805369,1.54994069464297,2.8692241376714,1.52699267929796,5.19264215952311,2.5398781553537,2.13616811835387,3.22789446006104,3.90879293884164,7.38745971096783,6.53711370035062,13.61875
