"date","c.hp1","c.hp3k1","c.hp25k1","c.hp125k1","c.hp221k1","c.hp400k1","c.hamilton13t1","c.hamilton20t1","c.hamilton24t1","c.hamilton28t1","c.linear2","c.quad2","c.poly3","c.poly4","c.poly5","c.poly6","c.bn2","c.bn3","c.bn4","c.bn5","c.bn6","c.bn7","c.bn8","c.stm1","c.ma1"
1975-10-01,0.586601590067716,0.524421196129992,-0.046970373854549,-0.641704375988965,-0.766495010808939,-0.850127147689292,1.05871195304142,1.37312747311981,-0.199248932431658,-0.103938423205534,-2.57710206240078,1.032109491073,0.598624121779864,0.829039885286576,0.797590136815415,1.32740184637967,0.38077713792314,-0.278856398887233,0.731510384438312,-0.540963117189232,0.23006454991977,-0.0448730785584356,0.903056164865812,-0.833896482561386,3.37500000000001
1976-01-01,-0.87690174854319,-0.964401494562352,-1.59363710322963,-2.23835702828174,-2.37661570669864,-2.46993043831013,0.224811012200561,1.05207153041772,-0.131319811625787,-0.798662007267183,-2.66303543098892,-0.492833141321057,-0.846568149592343,-0.518167014437196,-0.461728171122715,0.101815659877431,-0.468110756697419,0.452168263780591,-0.496345161353287,0.849141410550285,-0.596805537775415,0.281441254923905,-0.0986495459119777,-2.4272702345904,1.68125000000001
1976-04-01,-0.748179027979702,-0.856575548359331,-1.53647156915825,-2.22991913244704,-2.3820420627343,-2.48547893934449,-0.720646421094344,0.557576367387611,-0.324194542981502,-0.515366562102585,-2.24033698156682,-0.418795787545776,-0.706674575424572,-0.307854552164244,-0.206595605703924,0.338700921776947,-0.0792669075817736,-0.0176454301667888,0.144504927365139,-0.330291763361398,0.842276452030907,-0.391950679508898,0.334297468685174,-2.4143539742975,1.65625
1976-07-01,-1.02827022972778,-1.16627492150808,-1.92296856436489,-2.67883562640735,-2.84808805795406,-2.96401477438212,-0.717714074148475,0.338849688758856,0.151328389331155,-0.598400678031652,-1.72192994505495,-0.779847027972025,-0.969062467383353,-0.471309178091445,-0.303719111627601,0.243452740978839,-0.180425428142962,0.642383240497651,-0.444305879026993,0.204051254816636,-0.370352726592255,0.951603526684471,-0.363647240917388,-2.85601957506002,1.15625
1976-10-01,-0.189925850865421,-0.328997312494764,-1.09524255574421,-1.88548769788133,-2.0671977936627,-2.19271565799544,-1.60609858008438,0.224067293389282,0.283226180183945,-1.20607219667866,-1.37393356643356,0.0476651706502338,-0.135326657539125,0.344008855975858,0.443175525089487,0.855256042563141,0.139173040269296,0.0351192116692459,-0.453257081413558,-0.171392579960371,0.205455633111773,-0.215761586869467,0.886262614796006,-2.05761801537506,2.01875
1977-01-01,-1.27424724409313,-1.44906360461131,-2.3148426842022,-3.1817884279661,-3.38490959506379,-3.5262668669243,-2.6174654227412,-0.56322826068552,0.574802662558895,-1.0017405693233,-1.5503531294576,-1.14265703567723,-1.19911891368547,-0.599849219376267,-0.416128446059048,0.0310229905321506,-0.404361101606484,0.50287071030377,-1.04248064102485,0.43121015758902,-0.21832630404734,0.332010649035595,-0.213690096011141,-3.34225916053384,0.762500000000003
1977-04-01,-0.513730709872547,-0.698248996113364,-1.60368617335624,-2.52292958894144,-2.74350324347124,-2.89831391195395,-1.85193662859068,-0.963888965505092,0.450357417912628,-0.0691083599244138,-1.30205523186207,-0.422571286788568,-0.433549643088924,0.17847495708304,0.319618658625018,0.666974168938637,0.0679937233641447,-0.0749134697020741,0.139812058137266,-0.596337642173518,0.378268642288098,-0.104316200574174,0.327776120985349,-2.67406559389646,1.46875
1977-07-01,-0.373923412422712,-0.562099743112782,-1.49476554743556,-2.46218990914959,-2.70013342603234,-2.86861881645174,-1.34684477421678,-0.61771444953375,0.460986839270618,0.654742613216044,-1.44446119784709,-0.308622579466572,-0.288554858563131,0.31703739058392,0.398807482459119,0.643244265149065,-0.0323195926161779,0.392944616458353,-0.052546237708319,0.0428637044981969,-0.577239511862807,0.584739071169342,-0.045541375229484,-2.60361527503943,1.55625000000001
1977-10-01,0.705535231945802,0.550804958775444,-0.316267641516191,-1.28905522243849,-1.5361587690774,-1.71293962859626,-0.446666663040219,-0.524048975438902,0.669293587479615,1.14593815403597,-0.856606990622339,0.851754002274518,0.787897432906618,1.2548727212058,1.14347767139841,1.16689755799457,0.270136179127286,-0.246595195938934,0.643158917625232,-0.385458489113714,0.0639153068728023,-0.501408182463622,0.685357220513528,-1.42645748384902,2.78749999999999
1978-01-01,-0.925544428188147,-1.09955440868416,-2.03127730220864,-3.06977287625311,-3.33917422328884,-3.53359122150448,-1.56381213753052,-1.70776323368521,-0.15786980779221,0.790397426780004,-0.595797393053957,-0.850207914151568,-0.829038707128646,-0.292786771225892,-0.352328157268943,-0.270798707010485,-0.537049553893138,0.497297687593702,-0.58884164116582,0.887488228032464,-0.437310398986132,0.0957591235925958,-0.693455032060405,-3.19261340055586,1
1978-04-01,-0.210202981899499,-0.37955836194584,-1.31770919150136,-2.39590212756995,-2.68289264254003,-2.89201695988285,-1.04768109889511,-1.40596373905063,-0.694169252868292,0.995073529951497,0.284842387659296,-0.136909125988808,-0.103933337157343,0.409040470144092,0.294996493899376,0.3193095730865,0.134152890805301,-0.0765750327541231,0.396029561831573,-0.59951978567619,0.866383343005463,-0.385608750948083,0.0411473518814425,-2.50780157759077,1.68749999999999
